id ra dec hi_size line_flux_integral central_freq pa i w20
3204 180.32196044921875 -30.008155822753906 4.493776466408108 3.5252307433063437 1107707648.0 71.80973052978516 21.139949798583984 134.5753101128064
3205 180.1647186279297 -29.746320724487305 4.049043688153379 2.597016806391647 1080804992.0 311.0530700683594 35.84029006958008 209.3405908770186
3206 180.21542358398438 -29.878610610961914 3.7952590206824985 3.477700540070623 1101495296.0 113.72137451171875 88.0540771484375 190.2968419283113
3207 179.66969299316406 -30.117502212524414 2.1995089003076944 3.302909428309638 1108262272.0 168.16317749023438 18.856033325195312 55.186154346820146
3208 180.17518615722656 -29.67576026916504 2.5273202272199864 2.968937286444721 1088230144.0 90.05947875976562 62.53940200805664 329.19870087755004
3209 180.00149536132812 -30.11331558227539 2.0595167516495465 2.6273151644482233 1081702912.0 267.4593200683594 25.458911895751953 58.425279425805314
3210 179.62477111816406 -30.226913452148438 2.038754340251106 2.5573219420243904 1079827200.0 194.44692993164062 10.47951602935791 52.398468732259396
3211 179.57398986816406 -29.62697982788086 4.087594282804159 2.764953347181659 1092448384.0 355.09503173828125 47.947540283203125 260.96370839410514
3212 179.89468383789062 -29.54380989074707 4.289036333088841 2.964673137874466 1085942144.0 337.3134765625 46.848716735839844 264.72096884924946
3213 180.03414916992188 -30.37934112548828 2.4230031476970533 3.0646592144240197 1086243072.0 164.1332550048828 50.98866271972656 99.27323034712057
3214 180.45657348632812 -29.99100112915039 4.243767172530052 2.7816894479501038 1074666752.0 189.098388671875 26.85074234008789 168.428565986796
3215 180.5255889892578 -30.144023895263672 2.549698885353453 3.23620974213084 1106587520.0 222.58987426757812 56.39069366455078 302.99748046390687
3216 180.4599151611328 -29.85386085510254 2.221556359822466 3.0503430322403555 1080366848.0 86.8258056640625 43.08793258666992 67.8838407160501
3217 179.78224182128906 -30.102859497070312 2.614111614810819 3.086073859573502 1080975232.0 318.33203125 61.6822624206543 335.0512332179305
3218 180.1908416748047 -29.944650650024414 6.496138853236163 3.3126644913781376 1107927168.0 222.62342834472656 78.24859619140625 587.2864357230494
3219 180.09466552734375 -30.155668258666992 2.6909006292890387 3.43091313768088 1093968768.0 1.336639404296875 60.85013961791992 331.49037417845796
3220 180.1276092529297 -30.084701538085938 3.9822763737920024 4.646184759971415 1106536576.0 164.00888061523438 76.08551788330078 271.0505648544768
3221 180.2969512939453 -30.40812110900879 7.910997812858511 3.1776108319892473 1083669504.0 240.32928466796875 61.60576629638672 297.00507274994663
3222 180.47918701171875 -29.553979873657227 8.839014108427438 4.3400740980270065 1108757248.0 95.43926239013672 59.079559326171875 295.60123783244103
3223 180.28269958496094 -30.29302978515625 2.6281465491301272 3.6573172903893014 1080607488.0 120.43272399902344 88.33320617675781 161.38356989949227
3224 180.02932739257812 -30.36711311340332 3.1119114373001926 3.6614348943225523 1099105280.0 65.68562316894531 59.950950622558594 114.69694115142082
3225 179.88510131835938 -29.842023849487305 7.03722705914711 3.3943602487814735 1072824448.0 315.4684753417969 79.0514144897461 640.6074335695229
3226 180.27320861816406 -29.88800048828125 2.5310496294407945 4.614882506578522 1108637952.0 134.4788360595703 75.98368072509766 473.332808622471
3227 179.61524963378906 -29.606353759765625 2.357090939966462 3.5950104137408574 1079382656.0 275.62835693359375 74.10317993164062 471.29187692695587
3228 179.78269958496094 -29.527019500732422 2.4129038593885213 3.0409934356381934 1076146432.0 177.3341064453125 81.48844909667969 154.24111794812637
3229 179.43154907226562 -30.253231048583984 3.616945645153203 3.6729639149417928 1094155008.0 32.568450927734375 76.66275024414062 263.7982709379075
3230 180.17962646484375 -29.58003044128418 2.3085307916858313 3.2956520095954196 1082449792.0 31.515823364257812 16.288177490234375 57.379042400488856
3231 179.53553771972656 -30.008331298828125 2.999121934866733 3.1967635103403946 1082323584.0 207.56521606445312 58.229644775390625 113.38006528021246
3232 179.623291015625 -29.94462013244629 7.181881414256773 3.913974267783842 1099902848.0 228.2498016357422 75.45907592773438 616.0915699721868
3233 180.21826171875 -30.38347816467285 2.636412949685342 4.537667509865067 1098185856.0 47.983734130859375 12.414078712463379 58.485577683425895
3234 180.56748962402344 -30.31589698791504 3.7967556589604836 3.2771032115759 1085511680.0 166.63925170898438 84.57644653320312 193.65007810210707
3235 180.50132751464844 -30.190380096435547 2.53839786593612 3.3987911335801013 1079246336.0 325.77783203125 81.07803344726562 157.27848164331246
3236 179.53399658203125 -29.989704132080078 2.786747364642946 4.05797574160226 1087960192.0 81.52774047851562 44.932804107666016 97.9520049672113
3237 179.7182159423828 -29.800689697265625 2.548959444830191 3.360955126552213 1084375168.0 199.33645629882812 52.9434700012207 104.27023602500338
3238 179.82949829101562 -29.652456283569336 2.292374887639754 3.3621757696605714 1076138112.0 85.150146484375 80.19635772705078 478.27079483335154
3239 179.9164581298828 -30.449098587036133 3.7586898325615516 3.1867534840808838 1083349760.0 280.3909912109375 86.57998657226562 193.74657365402146
3240 179.7862548828125 -30.308626174926758 5.093843387105121 4.374302973231802 1097039232.0 0.52392578125 49.177669525146484 152.2686152129192
3241 180.18679809570312 -29.598590850830078 2.9182582757019424 3.916187197306054 1086881920.0 245.4134521484375 63.80598449707031 357.2924066105698
3242 179.60507202148438 -30.000879287719727 2.537210774860382 4.220779936169413 1098935296.0 158.94091796875 17.306982040405273 59.188015769237516
3243 179.89414978027344 -30.013593673706055 2.845371833756444 4.417446763540529 1099663616.0 43.54731750488281 42.39564514160156 93.87532347452718
3244 179.9200439453125 -29.588579177856445 3.286224250911533 3.891058065949903 1086882688.0 54.51124572753906 66.93756866455078 126.23944398071457
3245 180.41297912597656 -30.112411499023438 4.232604327494616 3.3852145242071323 1078612736.0 207.80615234375 18.358253479003906 158.16863094671433
3246 179.6865692138672 -29.61870002746582 2.3130206219731537 3.547780476457553 1085644160.0 115.10418701171875 73.8750991821289 462.83411147280185
3247 180.33335876464844 -29.80084991455078 4.518753358349411 5.048253848770739 1109684224.0 21.517242431640625 84.38259887695312 203.78972606403326
3248 180.2309112548828 -29.623340606689453 2.819830478294174 3.881341520924006 1102388608.0 19.193893432617188 65.88874053955078 350.1961607865585
3249 179.57846069335938 -29.655855178833008 3.7313103425193 4.419850546685906 1104610560.0 178.70309448242188 53.94588088989258 154.32175375401889
3250 179.94253540039062 -30.37678337097168 4.534969430502026 3.3136023120558855 1086455168.0 282.59033203125 21.488967895507812 141.04585705424037
3251 180.34776306152344 -29.693880081176758 8.540406485071836 3.734080967150699 1086641536.0 349.3981018066406 58.442142486572266 297.50024884460544
3252 180.50848388671875 -29.651119232177734 4.840256250711568 5.015697569553998 1113230848.0 99.67483520507812 21.614179611206055 187.54190540600095
3253 179.46192932128906 -29.6589298248291 2.294061658520879 3.326816022280098 1086635008.0 27.727523803710938 46.2303466796875 71.14249043913368
3254 179.88552856445312 -30.40557098388672 4.813348988248548 3.749568433235039 1088250112.0 176.38824462890625 30.796875 198.10292483187303
3255 179.50704956054688 -30.45751953125 2.6896835245550426 3.9001132357024417 1095873792.0 115.14495849609375 39.22566223144531 87.349797798726
3256 179.99766540527344 -29.9860897064209 2.4854109466929892 4.243951138802864 1111240832.0 286.0923156738281 7.314052104949951 54.54540857930732
3257 180.1833038330078 -29.995290756225586 4.94751558701396 4.26156186675592 1107997184.0 127.54603576660156 36.56583786010742 226.11378731931512
3258 180.4087677001953 -30.11362075805664 4.738247194707567 3.796484122815489 1099746176.0 0.1667633056640625 21.0427303314209 138.99470843772244
3259 180.32322692871094 -29.803680419921875 3.3020776242896024 4.279379418742389 1109724928.0 153.1753387451172 67.67584991455078 123.3077214988701
3260 180.2300567626953 -29.557954788208008 3.0606523057325745 4.299568705167713 1110472832.0 77.6675033569336 51.02940368652344 165.99471941109303
3261 180.22840881347656 -29.683109283447266 2.7649683703743064 4.396334998784973 1101216000.0 115.30838012695312 84.48014068603516 185.43479488857668
3262 179.94461059570312 -30.3802547454834 2.7068401800420765 3.7093177370508403 1079319296.0 172.29067993164062 38.60587692260742 88.58811064521677
3263 180.45358276367188 -29.83827018737793 2.7579580170966578 4.450500827029569 1105825920.0 186.5164337158203 87.12334442138672 184.6533027079892
3264 179.6407012939453 -30.151317596435547 4.012403933410347 3.5921296361910873 1081155456.0 249.01637268066406 89.26300811767578 200.80356729074447
3265 180.1656494140625 -30.3967342376709 2.4493844561778353 3.013385253244352 1076221056.0 291.1454162597656 49.32740020751953 99.0440578387587
3266 180.3203582763672 -29.568950653076172 2.386749665792214 3.7218106201868353 1095789184.0 218.2847900390625 29.790681838989258 56.42988056885334
3267 179.91160583496094 -29.947460174560547 4.626058674145011 3.4225140337887825 1082082048.0 83.1893310546875 51.57021713256836 153.12297591213468
3268 179.5045928955078 -29.764280319213867 2.7203425342372722 3.356989312919751 1082564480.0 146.6328887939453 62.09712219238281 342.1480516884746
3269 180.302734375 -29.60576057434082 2.424434029883696 4.306510739727825 1112735488.0 241.1835479736328 71.58126831054688 450.9006990830465
3270 180.05923461914062 -29.87071990966797 3.325641877215403 4.36134500634069 1111078144.0 323.4976806640625 59.07463836669922 115.57501525072828
3271 180.310546875 -29.887649536132812 4.846700825493739 4.948276318083527 1108885504.0 139.802490234375 21.46875 187.6313985427028
3272 179.61402893066406 -30.45754051208496 3.062402676197943 4.512589233921985 1099418496.0 293.01275634765625 59.6483039855957 346.06126231688154
3273 179.70892333984375 -29.940000534057617 5.16792622729409 4.447483176865163 1096563200.0 331.926513671875 39.430908203125 249.50627010180443
3274 179.74644470214844 -30.134044647216797 2.663736030051979 4.018439287242138 1108949504.0 209.50482177734375 36.01294708251953 80.83336222214457
3275 180.23426818847656 -30.33547019958496 7.218020425975421 4.118497385458368 1110917376.0 2.457244873046875 78.21732330322266 615.1388137383341
3276 180.4601287841797 -30.437639236450195 2.865897336267959 4.061251898467392 1106013696.0 113.747802734375 63.59688949584961 344.68620567874035
3277 179.82667541503906 -29.508760452270508 3.060968914331278 3.4558588249129625 1092342528.0 132.89569091796875 69.6833724975586 123.21245185344551
3278 179.63577270507812 -30.176191329956055 2.350558911484474 3.932226473813957 1104608128.0 329.4908752441406 80.59286499023438 467.00723227164434
3279 179.687744140625 -30.161537170410156 2.424657517876298 3.913558214833249 1102513536.0 78.42469787597656 5.068403720855713 54.18569987505551
3280 179.83953857421875 -30.42476463317871 4.626690678860479 3.5474300095672677 1094117888.0 230.00308227539062 13.22557258605957 93.78737358476953
3281 180.01979064941406 -29.877910614013672 5.369716870256632 5.080039880648702 1112062976.0 72.18798828125 42.30705261230469 263.23475043121334
3282 179.67579650878906 -30.392377853393555 8.61518059867073 3.623511019345114 1074248448.0 47.53175354003906 60.731449127197266 310.5065256447462
3283 180.22244262695312 -29.940309524536133 3.914022323624987 4.928944281755653 1108710656.0 349.2552795410156 46.451324462890625 141.65423291330166
3284 179.7698211669922 -29.718294143676758 2.7027531261912476 4.03675894074094 1092181632.0 26.2755126953125 89.24469757080078 161.21018726858787
3285 180.28126525878906 -29.57632064819336 4.1893647708684565 3.9595018294610025 1084512640.0 192.74757385253906 89.63501739501953 204.15375002750952
3286 179.8611297607422 -30.449684143066406 3.3070298774435156 4.12594328425528 1099158144.0 301.75677490234375 67.22797393798828 124.83544515151642
3287 179.68775939941406 -29.812950134277344 3.20143469261445 3.891196688113935 1100506496.0 268.5166015625 66.39224243164062 122.00475512655767
3288 179.6520538330078 -30.1528377532959 8.970151102081873 4.181192407067997 1091095680.0 294.5710144042969 66.64895629882812 325.9066173571313
3289 179.8564453125 -29.98819923400879 2.8182079061099357 4.489964479388857 1109062016.0 345.21893310546875 30.29148292541504 74.44620527205599
3290 179.4395751953125 -30.16139030456543 2.631018374112252 4.016484387575995 1103088896.0 324.5107421875 85.70899963378906 180.92661719457374
3291 180.11178588867188 -29.99043083190918 2.3880422382629645 4.114096781870652 1108415616.0 225.8256072998047 81.94660186767578 469.7894362593437
3292 179.74136352539062 -30.332977294921875 4.366151022857193 3.8590092172362263 1097142528.0 54.34275817871094 20.22866439819336 171.57856614671158
3293 179.99658203125 -29.925188064575195 2.6899192676099055 3.7988128954816243 1078612736.0 151.46755981445312 86.97290802001953 163.4562723295676
3294 179.7783966064453 -29.515220642089844 2.4261347009637717 3.846547896097624 1096021760.0 356.6217956542969 37.5009651184082 64.22322199661
3295 179.6016082763672 -30.12108612060547 2.291849713776692 3.285662947942145 1083849856.0 282.5035705566406 21.504253387451172 48.65223663962492
3296 180.44686889648438 -29.972990036010742 2.3236644406154614 3.8282019220980703 1103471232.0 27.35931396484375 76.9889144897461 459.4468128072328
3297 180.51382446289062 -30.15406608581543 2.818522003791499 4.442381088305384 1106142848.0 112.08294677734375 34.316200256347656 80.84271901295558
3298 179.64793395996094 -30.077816009521484 2.8828427404912937 3.7832412271173057 1084085504.0 93.02725219726562 66.6691665649414 364.70395630417437
3299 180.063232421875 -29.77741241455078 3.7566587624492893 3.8502643085966626 1086955648.0 37.586883544921875 72.12452697753906 265.3250623062233
3300 179.85511779785156 -29.58858299255371 4.57466792019103 3.296552477201983 1080592896.0 153.93450927734375 34.65865707397461 215.88418210088943
3301 180.21218872070312 -30.02623748779297 2.8330842277183312 3.6475853412462924 1083459200.0 125.5349349975586 67.10836791992188 363.12836846142966
3302 179.66006469726562 -29.589210510253906 4.625109467044627 3.3518696994467776 1076710144.0 227.7669219970703 51.352783203125 153.70115548524834
3303 180.01536560058594 -29.636449813842773 5.044905087148487 4.156944165807311 1088535296.0 331.30010986328125 52.92580032348633 161.08041549824702
3304 180.13905334472656 -29.88838005065918 2.3440388976783066 3.862247426084514 1101261312.0 298.5282287597656 66.9030532836914 437.1500129279174
3305 180.0908660888672 -29.98587989807129 3.723584316762516 3.0965545571035533 1080635520.0 352.8479919433594 79.68998718261719 190.8712896940259
3306 180.4495086669922 -30.316553115844727 2.3970641690237033 3.691323996299476 1091358848.0 74.55596923828125 45.607032775878906 71.67200594590034
3307 180.2671356201172 -30.22273063659668 2.455953840337854 3.9906839083941685 1099441408.0 135.07432556152344 43.218196868896484 69.610740095722
3308 180.1825408935547 -30.43256378173828 4.274299134021748 4.328635408068583 1097708032.0 289.2361145019531 84.10836791992188 201.59569863523387
3309 179.56260681152344 -29.860519409179688 2.7756684371283433 3.5653235790806423 1088035072.0 352.4218444824219 60.402565002441406 337.6062924401592
3310 180.29637145996094 -30.067596435546875 2.8752628593038816 4.0957279385785546 1106565120.0 100.00321960449219 57.73080062866211 325.85798595472
3311 179.90487670898438 -30.065555572509766 2.2662247679767633 3.1264383643457387 1076589568.0 350.4377746582031 37.3449592590332 63.57408104899298
3312 179.56407165527344 -29.98267364501953 2.8804713577819014 3.8578315788540136 1089670016.0 81.0206527709961 61.34990692138672 346.0848454167996
3313 180.48509216308594 -29.726329803466797 3.0336543117266612 4.61618635695418 1110455424.0 258.3501892089844 63.63502883911133 352.1720083688646
3314 179.5318603515625 -29.580272674560547 3.2531204978677843 3.742580637304957 1081858944.0 308.30133056640625 67.78890228271484 127.1283996907574
3315 179.75958251953125 -30.181514739990234 4.730747031690934 3.727548909195164 1095691136.0 46.529937744140625 30.91412353515625 195.19718889809567
3316 180.2976531982422 -30.378829956054688 5.073142289054502 4.327453768989056 1098944640.0 314.703369140625 43.85986328125 268.27388595796384
3317 180.47705078125 -29.725379943847656 3.1181292025600107 3.5003556000788296 1086126464.0 352.4315185546875 65.49852752685547 122.01418800785767
3318 180.54173278808594 -30.241979598999023 2.420709690372955 3.9337650045653114 1104747392.0 10.842300415039062 18.16408348083496 57.769420196607975
3319 180.41220092773438 -30.117389678955078 8.420120671513365 3.4867850478424285 1075934464.0 51.3917236328125 66.63530731201172 322.25368594797703
3320 179.9628448486328 -29.939077377319336 4.487953276339201 3.07743674548263 1072403648.0 120.69434356689453 28.801576614379883 184.40892099948843
3321 180.46412658691406 -29.960840225219727 2.4410135581255235 3.157406831413161 1080043904.0 160.41720581054688 84.53539276123047 155.2774386498622
3322 180.17308044433594 -29.948741912841797 2.959007845798022 4.222038762905031 1099629696.0 105.40257263183594 63.226009368896484 351.9453676285222
3323 180.0940399169922 -29.818119049072266 2.663619345150075 4.899532482148392 1113360000.0 194.88217163085938 4.334766387939453 55.74668605558705
3324 180.27926635742188 -29.86284065246582 3.175498758116465 3.7222564077851255 1092935168.0 266.4454040527344 56.61294937133789 113.17282073045823
3325 179.6378173828125 -30.011516571044922 5.125740971928929 4.462592607627571 1099102848.0 259.4745788574219 57.14298629760742 168.063607330881
3326 180.2765350341797 -30.034263610839844 2.6576649598917137 4.163387376299964 1107420928.0 109.94937133789062 89.45899963378906 181.2112704681167
3327 179.9556427001953 -29.525440216064453 3.637908284764601 3.4521235487181294 1074816128.0 325.9655456542969 75.93285369873047 270.29558078904904
3328 180.1461944580078 -30.054576873779297 8.523054401865751 3.88225992251513 1098025472.0 236.6981201171875 69.95185089111328 322.30902947035685
3329 179.45152282714844 -30.27384376525879 2.7870589042080116 3.3944372566830014 1073013696.0 298.5187072753906 56.01516342163086 328.89618222239227
3330 180.39950561523438 -30.00629997253418 2.5156979991326525 3.2974939904912826 1074158336.0 16.46807861328125 88.46591186523438 184.25674165930255
3331 180.26268005371094 -29.531719207763672 3.289828588135722 4.055189954589023 1097273088.0 32.8907470703125 65.94462585449219 123.77053357203631
3332 179.55384826660156 -29.5804500579834 2.2347528236519594 2.991455675141809 1072217984.0 14.527450561523438 45.560787200927734 70.9502314178104
3333 179.62347412109375 -29.97020721435547 4.591536919278953 3.456464352995091 1091192576.0 272.8326721191406 46.06812286376953 268.2693522205473
3334 180.1341552734375 -30.316333770751953 4.138608871452316 5.081018232288515 1110288000.0 12.96917724609375 74.01303100585938 272.07431080992154
3335 179.77423095703125 -30.184234619140625 4.728429030076244 3.618239053744888 1085427584.0 18.7354736328125 54.62013244628906 160.0090844346087
3336 179.99876403808594 -30.395524978637695 2.3829904650109874 3.6493458471249416 1091387776.0 87.38894653320312 35.513614654541016 62.17783555963227
3337 180.49273681640625 -30.0278263092041 2.6759936075517596 3.705164256909051 1084939264.0 40.86973571777344 39.912071228027344 89.37909583735411
3338 179.8570556640625 -30.273862838745117 2.7015673780990848 4.127829419778543 1096539520.0 178.560791015625 83.54045104980469 184.22578585391088
3339 179.93319702148438 -30.143701553344727 2.6975706321182806 3.4073797442122986 1090854272.0 169.55458068847656 55.397945404052734 314.2870657132699
3340 179.83480834960938 -30.22231674194336 4.98067527185991 4.413695366048276 1113913216.0 296.28875732421875 12.593084335327148 91.00596072362555
3341 180.11415100097656 -30.01215934753418 4.665286073362684 3.6180986589659803 1092392960.0 169.1165008544922 57.765830993652344 163.13907462274614
3342 179.77134704589844 -30.327056884765625 2.777174527949406 3.6621936408871734 1094861056.0 236.7637939453125 62.21819305419922 340.49166010356777
3343 179.788818359375 -30.35851287841797 5.264057097207714 4.7436348800015615 1104126464.0 56.429298400878906 28.528133392333984 189.53036324319228
3344 180.44630432128906 -30.238323211669922 2.790110154768788 3.5445158404929744 1083803520.0 238.8271484375 57.34852600097656 329.62361877555924
3345 179.9206085205078 -29.61104965209961 3.953390081178409 3.541191489101477 1085046144.0 230.2654571533203 80.25657653808594 195.67613189024354
3346 179.90325927734375 -30.080753326416016 4.849950883819638 4.921603077699702 1107080832.0 41.623504638671875 8.242549896240234 78.85806192759526
3347 180.4031524658203 -29.52119255065918 3.8065116930760627 3.132698159519176 1072360192.0 6.07672119140625 82.956298828125 196.51457339352018
3348 180.07952880859375 -29.841449737548828 4.438236450479385 4.870560956819037 1109528192.0 326.59771728515625 83.9288558959961 201.92450038725886
3349 180.26766967773438 -29.95026969909668 3.03398862001478 4.4430048604517305 1100149120.0 255.38714599609375 55.70988464355469 329.6866300488321
3350 180.41331481933594 -30.273927688598633 2.4388075485651193 3.6372651253548756 1078537344.0 107.1468276977539 42.450626373291016 70.56547510794998
3351 180.2100830078125 -30.28908920288086 2.723103500507348 3.9281051751748115 1091342080.0 171.16407775878906 40.73626708984375 90.57704912763975
3352 179.59124755859375 -30.39957618713379 3.1290370250270585 3.657296308974108 1095937152.0 216.28594970703125 60.8880615234375 116.42742630297697
3353 180.44886779785156 -29.685659408569336 7.431287400300508 4.33458633210614 1109315072.0 246.5330352783203 75.02619171142578 617.0331444414956
3354 179.54446411132812 -29.890960693359375 4.073899584389727 4.127229831908825 1110160512.0 323.7314758300781 87.48639678955078 194.47883680225596
3355 179.97840881347656 -29.506080627441406 4.494312638092763 3.9350917003961543 1087272064.0 152.05267333984375 18.981712341308594 166.1075583098259
3356 180.36465454101562 -29.77094078063965 2.5506296479072037 4.46670711963683 1109760384.0 305.3815612792969 16.97474479675293 45.72168386087958
3357 179.67919921875 -30.275121688842773 3.9073695301885474 4.449365597059779 1104914176.0 101.87313842773438 74.7007064819336 267.5243790919497
3358 180.04466247558594 -30.303842544555664 2.6321578592126955 4.806802603709991 1112907264.0 352.2294006347656 21.798965454101562 50.274503933438325
3359 180.07603454589844 -30.37421417236328 3.158225392161993 4.279986745124738 1092807296.0 37.4954833984375 50.118873596191406 170.45516637266428
3360 179.94384765625 -29.704769134521484 2.353654276540755 3.4317357755313678 1081564544.0 14.169708251953125 21.908504486083984 49.77588427930863
3361 179.4651336669922 -29.6904296875 3.9371754482218457 3.503239149493852 1084329728.0 138.48619079589844 89.95682525634766 198.20460929310397
3362 179.7100372314453 -30.44671058654785 3.20130862860758 3.7461664734725044 1090423808.0 102.66423034667969 68.03697204589844 124.97062571055415
3363 180.39398193359375 -29.7310848236084 4.487242938596969 3.1970010687668022 1082479232.0 196.85653686523438 43.16269302368164 255.1886035269962
3364 180.1803741455078 -29.58601951599121 2.5201698888066946 4.246556972742479 1102523136.0 74.92134857177734 20.469196319580078 48.7881983728519
3365 180.06591796875 -30.304119110107422 2.388602478547215 4.181786704206505 1112683264.0 319.68499755859375 75.62329864501953 457.01945650387756
3366 179.7523651123047 -30.180416107177734 8.218308696632707 3.2993066047454893 1073919616.0 251.28488159179688 61.16510772705078 304.93137543373643
3367 180.2669677734375 -29.623159408569336 2.454726684031704 4.221481883405214 1100851584.0 165.9532928466797 76.56474304199219 472.5843558600275
3368 180.43399047851562 -30.3435115814209 5.058884327238731 4.381264783570177 1101065088.0 47.49176025390625 57.901405334472656 167.90296750797424
3369 180.3174285888672 -29.80678939819336 3.1230132257125662 4.66198905773282 1097856512.0 244.84765625 59.99875259399414 351.3001642083623
3370 179.51988220214844 -29.619159698486328 3.0222852768741078 5.128334311839806 1095758720.0 17.605926513671875 83.89937591552734 194.75815453919037
3371 180.0583038330078 -30.024986267089844 9.709131332580228 5.042250661632257 1099615104.0 31.3856201171875 60.78828430175781 318.4916685687722
3372 180.19044494628906 -29.595489501953125 8.885372119619783 3.9779829479555984 1082851584.0 258.6233215332031 62.229976654052734 316.1769583625374
3373 179.79226684570312 -29.876550674438477 2.6082085714118035 4.353958727341533 1091245696.0 72.07057189941406 15.403250694274902 46.155947621194855
3374 180.22940063476562 -30.42660140991211 5.472542740314354 5.060424965071074 1098396544.0 334.0465087890625 58.089107513427734 175.33139392954334
3375 180.07809448242188 -30.075841903686523 3.6122889707316364 5.045666141917749 1106679808.0 38.03656005859375 64.8384780883789 126.82109739841881
3376 179.555419921875 -29.54167938232422 2.9413258852961266 4.830280111929216 1095795200.0 168.50323486328125 89.85842895507812 167.1117090119801
3377 180.20664978027344 -29.85763931274414 5.017205423475546 3.970507288203652 1079286272.0 261.4641418457031 54.49472427368164 165.66878237642618
3378 179.9691162109375 -30.11475944519043 2.876704915969402 5.417957141070009 1098293760.0 303.46624755859375 22.013851165771484 53.73606621786156
3379 179.58340454101562 -29.5132999420166 3.27348548783943 3.655148332097715 1072454336.0 129.68235778808594 58.28181838989258 119.76479896154744
3380 179.90469360351562 -30.016937255859375 4.66467991398929 5.13077950801268 1097344384.0 269.64544677734375 81.15853881835938 209.00675320022333
3381 180.52224731445312 -30.206172943115234 2.8809391438970744 4.297442825410297 1073907712.0 30.839141845703125 79.60072326660156 193.6481910873894
3382 180.2552032470703 -29.821369171142578 3.976485784873313 6.223734484192917 1112459264.0 199.85220336914062 66.01811218261719 132.84303676298202
3383 180.4672393798828 -30.199087142944336 3.9868649676262677 4.275345672116184 1083816704.0 233.99581909179688 79.20474243164062 282.7833873703892
3384 180.14112854003906 -30.439905166625977 2.906056446797253 4.782617858873438 1097649536.0 329.7076110839844 84.17481994628906 190.7361257377625
3385 179.8950958251953 -29.781410217285156 2.539785791799972 4.405587665945536 1094429056.0 73.55123901367188 80.72305297851562 491.5657541112437
3386 180.38076782226562 -30.198217391967773 2.7111978681304345 4.85615993447477 1100085120.0 251.32135009765625 44.702022552490234 74.32740709967712
3387 179.730224609375 -29.588878631591797 3.0327218094581245 4.068299892481172 1077057536.0 209.47915649414062 56.534698486328125 342.86242283180985
3388 179.96160888671875 -29.886289596557617 3.7511388975965336 5.510496731285117 1110486784.0 232.35293579101562 68.0005874633789 131.22566789373838
3389 179.91574096679688 -29.532129287719727 3.72627651166985 3.962049309339542 1076343040.0 220.44830322265625 52.356201171875 156.87981626208705
3390 180.10549926757812 -29.733970642089844 4.454942729344015 4.740869311943158 1100322944.0 100.14682006835938 83.30305480957031 204.62058418586145
3391 180.48158264160156 -29.922590255737305 5.418205862181054 4.934536316297721 1099545344.0 232.67172241210938 31.652145385742188 211.5156197269948
3392 180.44802856445312 -29.79589080810547 2.789482216745881 5.28601200457416 1107850240.0 109.1083984375 45.638946533203125 75.42519946537388
3393 180.28147888183594 -29.632680892944336 4.852685713394527 4.485450396176545 1082122368.0 132.09771728515625 24.323373794555664 218.30796916077696
3394 180.42697143554688 -30.00796890258789 3.8388796347072147 4.391242519263136 1088049664.0 337.8590087890625 53.48186111450195 159.0256058062398
3395 180.24099731445312 -29.91606903076172 10.190892424707659 5.571871624252156 1100929280.0 107.62516021728516 73.96722412109375 357.80109971183055
3396 180.43251037597656 -29.730409622192383 9.294540705276708 4.601628035132588 1098048384.0 198.82858276367188 74.5155029296875 344.5656526742103
3397 180.38389587402344 -29.83778953552246 4.418140016398588 4.642956246263087 1099094400.0 266.3802490234375 88.16131591796875 205.38470333019262
3398 179.62582397460938 -30.21442413330078 5.309693601895761 4.88481252169819 1104787840.0 207.55062866210938 52.00163269042969 159.68035110111262
3399 179.57644653320312 -30.019189834594727 4.652760858932055 5.3911744595752085 1111949824.0 211.7205352783203 83.44234466552734 205.67055191100278
3400 180.26866149902344 -29.870939254760742 3.0642474031869753 5.288896611396408 1108966784.0 245.44418334960938 41.20628356933594 94.30534275221525
3401 180.25534057617188 -29.92477035522461 4.162285125580924 5.112527882756906 1108942592.0 113.49942016601562 73.93599700927734 273.229924836503
3402 180.25433349609375 -29.667667388916016 2.924116414076635 4.389203310524567 1083767040.0 354.37335205078125 42.8415412902832 97.76445491924746
3403 180.42611694335938 -29.614749908447266 3.291837060313689 4.634333197287875 1092355072.0 46.652496337890625 52.490623474121094 179.60006596954443
3404 179.98326110839844 -29.650569915771484 3.312290257569221 4.507852209701215 1081833984.0 78.83094024658203 51.85771942138672 181.09137026513798
3405 180.20916748046875 -30.179533004760742 2.767158454071133 5.051580639145963 1099923328.0 164.47665405273438 13.523038864135742 45.55534787749117
3406 180.4249267578125 -29.67807960510254 9.287947688753963 4.500106626136492 1092485376.0 135.2794647216797 71.82615661621094 342.16844331724786
3407 179.51609802246094 -29.566370010375977 3.333859444400918 3.8532903562579652 1076890624.0 180.30160522460938 62.92046356201172 125.05368651083391
3408 180.53160095214844 -30.270477294921875 2.787417416487858 5.120903870704975 1099743616.0 194.90811157226562 31.378219604492188 62.091431962271564
3409 179.51992797851562 -29.680255889892578 9.396640095994524 4.234539395922918 1070483968.0 332.13592529296875 76.02601623535156 361.2020459077822
3410 180.39520263671875 -29.568199157714844 4.071801106573245 4.222305817944781 1069713408.0 78.1624755859375 77.74604034423828 289.2094685856605
